Voucher Number,Vendor ID,Vendor Name,G/L Date,Expense Category,Amount
00004297,0000012476,KONE INC,07/25/2014 12:00:00 AM,Contract Work buildings,$817.18
00004298,0000012476,KONE INC,07/25/2014 12:00:00 AM,Contract Work buildings,$1322.18
00004305,0000011140,LANGUAGE LINE SERVICES INC,07/25/2014 12:00:00 AM,Telephone,$6.05
00004296,0000054470,MAKIARIS MEDIA SERVICES,07/25/2014 12:00:00 AM,Consultant Services,$2232.44
00004316,0000054470,MAKIARIS MEDIA SERVICES,07/25/2014 12:00:00 AM,Consultant Services,$1687.50
00004301,0000010268,MURPHY SECURITY SERVICE LLC,07/25/2014 12:00:00 AM,"Fees, Non-Professional",$21548.56
00004304,0000010268,MURPHY SECURITY SERVICE LLC,07/25/2014 12:00:00 AM,"Fees, Non-Professional",$21981.05
00004306,0000010268,MURPHY SECURITY SERVICE LLC,07/25/2014 12:00:00 AM,"Fees, Non-Professional",$21548.56
00004312,0000010268,MURPHY SECURITY SERVICE LLC,07/25/2014 12:00:00 AM,"Fees, Non-Professional",$21548.56
00004309,0000011343,OKEE INDUSTRIES INC,07/25/2014 12:00:00 AM,CWIP: Capital Project Expense,$8871.71
00004311,0000145642,OPENDNS INC,07/25/2014 12:00:00 AM,EDP Software License,$1120.00
00004317,0000010013,PITNEY BOWES INC,07/25/2014 12:00:00 AM,Rental equipment,$1171.00
00004310,0000027857,PITNEY BOWES RESERVE ACCOUNT,07/25/2014 12:00:00 AM,Mail,$1057.94
00004318,0000027857,PITNEY BOWES RESERVE ACCOUNT,07/25/2014 12:00:00 AM,Mail,$208.99
00004314,0000034087,SHERATON BRADLEY INTERNATIONAL,07/25/2014 12:00:00 AM,Food,$108.90
00004308,0000010046,TILCON CONNECTICUT INC,07/25/2014 12:00:00 AM,CWIP: Capital Project Expense,$117506.01
00004307,0000138383,TRANSDEV SERVICES INC,07/25/2014 12:00:00 AM,"Fees, Non-Professional",$33786.67
00004295,0000027563,UNITED PARCEL SERVICE,07/25/2014 12:00:00 AM,Mail,$13.06
00004300,0000027563,UNITED PARCEL SERVICE,07/25/2014 12:00:00 AM,Mail,$12.90
00004313,0000027563,UNITED PARCEL SERVICE,07/25/2014 12:00:00 AM,Mail,$16.02
00004303,0000010037,WEST GROUP,07/25/2014 12:00:00 AM,Dues & Subs,$457.80
00004323,0000150870,AIRGAS USA LLC,07/28/2014 12:00:00 AM,Rental maint equip,$3.75
00004331,0000150870,AIRGAS USA LLC,07/28/2014 12:00:00 AM,Misc Oper Supp,$37.50
00004330,0000157701,COFFEE EXPRESS LTD,07/28/2014 12:00:00 AM,Rental equipment,$149.94
00004327,0000015900,COX COMMUNICATIONS,07/28/2014 12:00:00 AM,Telephone,$409.99
00004328,0000015900,COX COMMUNICATIONS,07/28/2014 12:00:00 AM,Telephone,$519.97
00004329,0000015900,COX COMMUNICATIONS,07/28/2014 12:00:00 AM,Telephone,$708.41
00004322,0000142387,E & F RECOVERY LLC,07/28/2014 12:00:00 AM,EDP Software License,$107.58
00004319,0000157450,KCR BRADLEY ASSOCIATES LLC,07/28/2014 12:00:00 AM,Rental buildings,$12533.33
00004326,0000089118,PITNEY BOWES GLOBAL FINANCIAL SERVICES,07/28/2014 12:00:00 AM,Rental equipment,$1171.00
00004324,0000034087,SHERATON BRADLEY INTERNATIONAL,07/28/2014 12:00:00 AM,Food,$294.94
00004325,0000017150,THE LEXINGTON GROUP INC,07/28/2014 12:00:00 AM,Fees profess,$687.75
00004321,0000148008,TYCO INTEGRATED SECURITY LLC,07/28/2014 12:00:00 AM,Rep & Serv tools and equip,$748.33
00004320,0000027563,UNITED PARCEL SERVICE,07/28/2014 12:00:00 AM,Mail,$12.64
00004333,0000159468,DENOVO,07/29/2014 12:00:00 AM,Consultant Services,$6028.00
00004335,0000010003,EVERSOURCE CL&P,07/29/2014 12:00:00 AM,Utility: electricity,$38.50
00004334,0000010101,USA HAULING & RECYCLING INC,07/29/2014 12:00:00 AM,Trash Removal,$114.00
00004350,0000012584,C & C HYDRAULICS INC,07/30/2014 12:00:00 AM,Replace Parts equip,$392.70
00004351,0000012584,C & C HYDRAULICS INC,07/30/2014 12:00:00 AM,Replace Parts equip,$407.76
00004352,0000012584,C & C HYDRAULICS INC,07/30/2014 12:00:00 AM,Replace Parts equip,$658.67
00004347,0000012872,C & C JANITORIAL SUPPLIES INC,07/30/2014 12:00:00 AM,Household Suppl,$112.35
00004348,0000012872,C & C JANITORIAL SUPPLIES INC,07/30/2014 12:00:00 AM,Household Suppl,$13873.65
00004360,0000010109,COMMUNITY RENEWAL TEAM INC,07/30/2014 12:00:00 AM,"Fees, Non-Professional",$1654.04
00004354,0000019170,FASTENAL COMPANY,07/30/2014 12:00:00 AM,Hardware,$48.22
00004362,0000019991,FRANKLIN PAINT COMPANY,07/30/2014 12:00:00 AM,Paints,$2351.25
00004336,0000014749,LAWNS BY MARCUS HILDITCH,07/30/2014 12:00:00 AM,Contract Maint Work,$6768.10
00004337,0000014749,LAWNS BY MARCUS HILDITCH,07/30/2014 12:00:00 AM,Contract Maint Work,$12330.47
00004361,0000093940,LIFTECH EQUIPMENT COMPANIES,07/30/2014 12:00:00 AM,Replace Parts equip,$1834.00
00004349,0000010182,PITTSBURGH PAINTS,07/30/2014 12:00:00 AM,small Tools,$130.91
00004363,0000013614,PULLMAN & COMLEY LLC,07/30/2014 12:00:00 AM,Consultant Services,$35.54
00004364,0000013614,PULLMAN & COMLEY LLC,07/30/2014 12:00:00 AM,Consultant Services,$82.95
00004365,0000013614,PULLMAN & COMLEY LLC,07/30/2014 12:00:00 AM,Consultant Services,$414.75
00004366,0000013614,PULLMAN & COMLEY LLC,07/30/2014 12:00:00 AM,Consultant Services,$967.75
00004359,0000097734,STANTEC CONSULTING SERVICES INC,07/30/2014 12:00:00 AM,CWIP: Capital Project Expense,$4333.04
00004357,0000010009,SUBURBAN STATIONERS INC,07/30/2014 12:00:00 AM,Office Supplies,$323.13
00004358,0000010009,SUBURBAN STATIONERS INC,07/30/2014 12:00:00 AM,Blueprint & Photo Suppl,$123.16
00004353,0000054855,TENNANT SALES AND SERVICE COMPANY,07/30/2014 12:00:00 AM,Replace Parts equip,$1651.89
00004338,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$787.50
00004339,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$562.50
00004340,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$675.00
00004341,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$731.25
00004342,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$731.25
00004343,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$731.25
00004344,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$450.00
00004345,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$112.50
00004346,0000010086,THYSSENKRUPP ELEVATOR CORP,07/30/2014 12:00:00 AM,Contract Work buildings,$675.00
00004355,0000010006,XEROX GOVERNMENT SYSTEMS LLC,07/30/2014 12:00:00 AM,Rental equipment,$719.00
00004356,0000010006,XEROX GOVERNMENT SYSTEMS LLC,07/30/2014 12:00:00 AM,Rental equipment,$719.00
00004367,0000010003,EVERSOURCE CL&P,07/31/2014 12:00:00 AM,Utility: electricity,$181.76
00004368,0000010003,EVERSOURCE CL&P,07/31/2014 12:00:00 AM,Utility: electricity,$39.28
00004369,0000010003,EVERSOURCE CL&P,07/31/2014 12:00:00 AM,Utility: electricity,$76.51
00004370,0000010003,EVERSOURCE CL&P,07/31/2014 12:00:00 AM,Utility: electricity,$217.86
00004371,0000010003,EVERSOURCE CL&P,07/31/2014 12:00:00 AM,Utility: electricity,$1113.25
00004372,0000010003,EVERSOURCE CL&P,07/31/2014 12:00:00 AM,Utility: electricity,$651.38
00004374,0000010346,A ROYAL FLUSH INC,08/01/2014 12:00:00 AM,Rental equipment,$154.00
00004375,0000010346,A ROYAL FLUSH INC,08/01/2014 12:00:00 AM,Rental equipment,$88.00
00004373,0000010262,ACCURATE TERMITE & PEST CONTROL CO INC,08/01/2014 12:00:00 AM,Contract Work buildings,$288.00
00004377,0000010356,CONCENTRA MEDICAL CENTER,08/01/2014 12:00:00 AM,Medical Fees,$255.00
00004376,0000010268,MURPHY SECURITY SERVICE LLC,08/01/2014 12:00:00 AM,"Fees, Non-Professional",$21538.25
00004379,0000010043,CONNECTICUT NATURAL GAS CORP,08/04/2014 12:00:00 AM,Natural gas,$297.26
00004380,0000010043,CONNECTICUT NATURAL GAS CORP,08/04/2014 12:00:00 AM,Natural gas,$71.28
00004378,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/04/2014 12:00:00 AM,Natural gas,$99.15
00004389,0000011198,OSHKOSH TRUCK SALES CORP,08/04/2014 12:00:00 AM,Repr & Serv MV,$4908.38
00004381,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$140.00
00004382,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$140.00
00004383,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$140.00
00004384,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$6193.53
00004386,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$100.00
00004387,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$60.00
00004388,0000010072,THE CONNECTICUT WATER CO,08/04/2014 12:00:00 AM,Water Utility,$60.00
00004401,0000010262,ACCURATE TERMITE & PEST CONTROL CO INC,08/05/2014 12:00:00 AM,Contract Work buildings,$288.00
00004391,0000044841,AMERICAN PROF ED SERVICES,08/05/2014 12:00:00 AM,Books,$30.00
00004392,0000044841,AMERICAN PROF ED SERVICES,08/05/2014 12:00:00 AM,Books,$7.00
00004415,0000018671,BENTLEY SYSTEMS INC,08/05/2014 12:00:00 AM,EDP Software License,$2559.00
00004409,0000012872,C & C JANITORIAL SUPPLIES INC,08/05/2014 12:00:00 AM,"Laundry, Clean",$3408.30
00004400,0000142447,COOPER CROUSE - HINDS AIRPORT LIGHTING,08/05/2014 12:00:00 AM,Elect Parts street light,$1170.00
00004406,0000142447,COOPER CROUSE - HINDS AIRPORT LIGHTING,08/05/2014 12:00:00 AM,Elect Parts street light,$1436.40
00004407,0000142447,COOPER CROUSE - HINDS AIRPORT LIGHTING,08/05/2014 12:00:00 AM,Elect Parts street light,$815.60
00004408,0000142447,COOPER CROUSE - HINDS AIRPORT LIGHTING,08/05/2014 12:00:00 AM,Elect Parts street light,$815.60
00004411,0000015900,COX COMMUNICATIONS,08/05/2014 12:00:00 AM,Telephone,$409.99
00004412,0000024840,CP SYSTEMS LLC,08/05/2014 12:00:00 AM,Consultant Services,$11160.00
00004402,DPHM1,DEPT OF PUBLIC HEALTH,08/05/2014 12:00:00 AM,Licenses,$150.00
00004403,DPHM1,DEPT OF PUBLIC HEALTH,08/05/2014 12:00:00 AM,Licenses,$150.00
00004405,0000010139,GENUINE PARTS COMPANY,08/05/2014 12:00:00 AM,Mechanic's Tools,$92.22
00004395,0000010465,JOHNSON CONTROLS INC,08/05/2014 12:00:00 AM,Contract Work buildings,$77083.33
00004393,0000012476,KONE INC,08/05/2014 12:00:00 AM,Contract Work buildings,$2976.98
00004394,0000012476,KONE INC,08/05/2014 12:00:00 AM,Contract Work buildings,$664.25
00004410,0000051562,MHQ MUNICIPAL VEHICLES,08/05/2014 12:00:00 AM,MV Supplies,$391.52
00004413,0000013536,MICROSOFT CORP,08/05/2014 12:00:00 AM,EDP Software License,$2068.00
00004396,0000034087,SHERATON BRADLEY INTERNATIONAL,08/05/2014 12:00:00 AM,Food,$96.80
00004390,0000052619,SPRINT PCS,08/05/2014 12:00:00 AM,Telephone,$1429.76
00004397,0000120553,STAPLES CONTRACT & COMMERCIAL INC,08/05/2014 12:00:00 AM,Office Supplies,$27.88
00004399,0000010009,SUBURBAN STATIONERS INC,08/05/2014 12:00:00 AM,Office Supplies,$116.62
00004404,0000010009,SUBURBAN STATIONERS INC,08/05/2014 12:00:00 AM,Office Supplies,$147.62
00004414,0000010009,SUBURBAN STATIONERS INC,08/05/2014 12:00:00 AM,Office Supplies,$114.92
00004398,0000027563,UNITED PARCEL SERVICE,08/05/2014 12:00:00 AM,Mail,$16.66
00004423,0000010003,EVERSOURCE CL&P,08/06/2014 12:00:00 AM,Utility: electricity,$898.37
00004424,0000010003,EVERSOURCE CL&P,08/06/2014 12:00:00 AM,Utility: electricity,$14.98
00004425,0000010003,EVERSOURCE CL&P,08/06/2014 12:00:00 AM,Utility: electricity,$45.45
00004426,0000010003,EVERSOURCE CL&P,08/06/2014 12:00:00 AM,Utility: electricity,$26.13
00004427,0000010003,EVERSOURCE CL&P,08/06/2014 12:00:00 AM,Utility: electricity,$19.48
00004417,0000010249,F W WEBB COMPANY,08/06/2014 12:00:00 AM,Plumb&Heat Suppl,$1229.63
00004418,0000010249,F W WEBB COMPANY,08/06/2014 12:00:00 AM,Plumb&Heat Suppl,$84.56
00004419,0000152366,WILLIS OF MASSACHUSETTS INC,08/06/2014 12:00:00 AM,Insurance: premiums,$62968.00
00004420,0000152366,WILLIS OF MASSACHUSETTS INC,08/06/2014 12:00:00 AM,Insurance: premiums,$9386.00
00004421,0000152366,WILLIS OF MASSACHUSETTS INC,08/06/2014 12:00:00 AM,Insurance: premiums,$2999.75
00004422,0000152366,WILLIS OF MASSACHUSETTS INC,08/06/2014 12:00:00 AM,Insurance: premiums,$9386.00
00004428,0000000501,CITY OF GROTON,08/07/2014 12:00:00 AM,Utility: electricity,$2137.53
00004431,0000010003,EVERSOURCE CL&P,08/07/2014 12:00:00 AM,Utility: electricity,$284.17
00004432,0000010003,EVERSOURCE CL&P,08/07/2014 12:00:00 AM,Utility: electricity,$38.50
00004433,0000010003,EVERSOURCE CL&P,08/07/2014 12:00:00 AM,Utility: electricity,$4112.37
00004434,0000010003,EVERSOURCE CL&P,08/07/2014 12:00:00 AM,Utility: electricity,$79.89
00004435,0000010003,EVERSOURCE CL&P,08/07/2014 12:00:00 AM,Utility: electricity,$8890.42
00004436,0000010003,EVERSOURCE CL&P,08/07/2014 12:00:00 AM,Utility: electricity,$373.92
00004437,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$702.28
00004438,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$4539.72
00004439,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$796.89
00004440,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$1250.89
00004441,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$536.66
00004442,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$1178.02
00004443,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$951.54
00004444,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$271.05
00004445,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/07/2014 12:00:00 AM,Natural gas,$126.15
00004457,0000010057,METROPOLITAN DISTRICT,08/07/2014 12:00:00 AM,Sewer Utility,$33672.23
00004429,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$53.27
00004430,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$18.70
00004446,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$47.07
00004447,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$61.96
00004448,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$2436.31
00004449,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$2787.77
00004450,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$477.06
00004451,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$114.37
00004452,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$14.72
00004453,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$38.64
00004454,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$30.05
00004455,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$59.32
00004456,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$29.41
00004458,0000010072,THE CONNECTICUT WATER CO,08/07/2014 12:00:00 AM,Water Utility,$1500.00
00004459,0000010142,VERIZON WIRELESS,08/07/2014 12:00:00 AM,Telephone,$54.19
00004467,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$62.43
00004468,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$199.45
00004469,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$32.61
00004470,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$1114.91
00004471,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$1781.88
00004472,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$198.38
00004473,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$110.78
00004474,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$100.09
00004475,0000000501,CITY OF GROTON,08/08/2014 12:00:00 AM,Utility: electricity,$730.68
00004460,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$12.90
00004461,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$567.19
00004462,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$52.48
00004463,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$95.98
00004464,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$612.54
00004465,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$39.40
00004466,0000010003,EVERSOURCE CL&P,08/08/2014 12:00:00 AM,Utility: electricity,$801.31
00004486,0000103314,BANK OF AMERICA NA,08/11/2014 12:00:00 AM,P-card purchase,$3359.29
00004476,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$463.98
00004477,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$267.16
00004478,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$50.59
00004479,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$267.77
00004480,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$77.26
00004481,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$293.45
00004482,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$290.47
00004483,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$109.48
00004484,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$40.60
00004485,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$91.58
00004487,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$1642.15
00004488,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$113.27
00004489,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$46.91
00004490,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$292.17
00004491,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$140.22
00004492,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$702.25
00004493,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$38.50
00004494,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$1082.04
00004495,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$12209.88
00004496,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$286.06
00004497,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$86.85
00004498,0000010003,EVERSOURCE CL&P,08/11/2014 12:00:00 AM,Utility: electricity,$7545.33
00004516,0000010011,A & A OFFICE SYSTEMS INC,08/12/2014 12:00:00 AM,Rental equipment,$188.80
00004517,0000010011,A & A OFFICE SYSTEMS INC,08/12/2014 12:00:00 AM,Rental equipment,$265.50
00004519,0000010339,CAPITOL CLEANING CONTRACTORS INC,08/12/2014 12:00:00 AM,Contract Work buildings,$196885.80
00004508,0000010043,CONNECTICUT NATURAL GAS CORP,08/12/2014 12:00:00 AM,Natural gas,$348.92
00004527,0000015900,COX COMMUNICATIONS,08/12/2014 12:00:00 AM,Telephone,$1344.18
00004515,0000024840,CP SYSTEMS LLC,08/12/2014 12:00:00 AM,Consultant Services,$399.00
00004499,0000159468,DENOVO,08/12/2014 12:00:00 AM,Consultant Services,$6028.00
00004500,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$161.68
00004501,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$46.00
00004502,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$214.12
00004503,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$46.00
00004504,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$164.82
00004505,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$183.69
00004506,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$863.50
00004507,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,08/12/2014 12:00:00 AM,Natural gas,$157.71
00004523,0000010249,F W WEBB COMPANY,08/12/2014 12:00:00 AM,MV Supplies,$153.85
00004518,0000010065,HARTFORD LUMBER COMPANY,08/12/2014 12:00:00 AM,Lumber,$503.41
00004530,0000154609,LAVI INDUSTRIES,08/12/2014 12:00:00 AM,Misc Oper Supp,$529.65
00004528,0000010268,MURPHY SECURITY SERVICE LLC,08/12/2014 12:00:00 AM,"Fees, Non-Professional",$21548.56
00004513,0000021311,NEW ENGLAND SILICA INC,08/12/2014 12:00:00 AM,Misc Oper Supp,$357.00
00004526,0000153903,PAGE INDUSTRIES INC,08/12/2014 12:00:00 AM,Replace Parts building,$576.00
00004524,0000021641,POTTERS IND INC,08/12/2014 12:00:00 AM,Paints,$16017.00
00004520,0000010066,SIMPLEX GRINNELL LP,08/12/2014 12:00:00 AM,Contract Work buildings,$174.37
00004529,0000013127,SYN-TECH SYSTEMS INC,08/12/2014 12:00:00 AM,Fees,$25.00
00004522,0000054855,TENNANT SALES AND SERVICE COMPANY,08/12/2014 12:00:00 AM,Replace Parts equip,$206.40
00004525,0000054855,TENNANT SALES AND SERVICE COMPANY,08/12/2014 12:00:00 AM,Replace Parts equip,$282.70
00004512,0000011565,THE STONE CONSTRUCTION COMPANY INC,08/12/2014 12:00:00 AM,Explosives,$380.00
00004511,0000148008,TYCO INTEGRATED SECURITY LLC,08/12/2014 12:00:00 AM,Rep & Serv tools and equip,$748.33
00004521,0000148008,TYCO INTEGRATED SECURITY LLC,08/12/2014 12:00:00 AM,Rep & Serv tools and equip,$748.33
00004509,0000010331,UTILITY COMMUNICATIONS INC,08/12/2014 12:00:00 AM,Electrical Suppl,$85.00
00004510,0000010331,UTILITY COMMUNICATIONS INC,08/12/2014 12:00:00 AM,Electrical Suppl,$98.43
00004547,0000010055,AT&T,08/13/2014 12:00:00 AM,Telephone,$3708.35
00004552,0000010484,BRIDGESTONE FIRESTONE NORTH AMERICA TIRE,08/13/2014 12:00:00 AM,Tires,$940.00
00004550,0000012872,C & C JANITORIAL SUPPLIES INC,08/13/2014 12:00:00 AM,Household Suppl,$4100.00
